"idlinha";"idparada"
128322;1747
128322;1751
128322;1752
128322;1794
128322;1806
128322;1870
128322;2074
128322;2076
128322;2079
128322;2433
128322;2435
128322;2436
128322;2438
128322;2449
128322;2457
128322;2462
128322;2464
128322;2466
128322;5198
128322;5473
128322;100002
128323;1294
128323;1498
128323;1558
128323;1574
128323;1596
128323;1602
128323;1604
128323;1610
128323;1750
128323;1755
128323;1773
128323;1783
128323;1879
128323;2397
128323;2433
128323;2434
128323;2437
128323;2440
128323;2448
128323;2450
128323;2456
128323;2461
128323;2463
128323;2467
128323;5042
128323;5534
128323;5581
128323;6061
128323;100002
128324;1295
128324;1487
128324;1497
128324;1551
128324;1556
128324;1559
128324;1597
128324;1603
128324;1605
128324;1611
128324;1747
128324;1751
128324;1752
128324;1756
128324;1774
128324;1775
128324;1784
128324;1870
128324;2433
128324;2435
128324;2436
128324;2438
128324;2449
128324;2457
128324;2462
128324;2464
128324;2466
128324;5198
128324;5414
128324;5473
128324;100003
128325;1294
128325;1629
128325;1650
128325;1750
128325;1793
128325;1795
128325;1796
128325;1879
128325;2068
128325;2069
128325;2075
128325;2397
128325;2433
128325;2434
128325;2437
128325;2440
128325;2448
128325;2450
128325;2456
128325;2461
128325;2463
128325;2467
128325;5042
128325;5581
128325;6061
128325;100003
128326;1657
128326;2029
128326;2038
128326;2040
128326;2047
128326;2058
128326;2061
128326;2167
128326;2170
128326;2183
128326;2185
128326;2205
128326;2206
128326;2211
128326;2248
128326;2255
128326;2256
128326;2268
128326;2273
128326;2274
128326;2275
128326;2276
128326;2283
128326;2284
128326;2289
128326;2290
128326;2297
128326;2298
128326;2299
128326;2301
128326;2304
128326;2308
128326;2310
128326;2311
128326;2329
128326;2331
128326;2334
128326;2335
128326;2339
128326;2344
128326;2694
128326;2698
128326;2721
128326;2722
128326;2723
128326;2726
128326;2776
128326;2777
128326;2789
128326;5143
128326;5346
128326;5421
128326;6026
128326;6062
128326;6111
128326;100019
128327;1656
128327;1658
128327;2030
128327;2042
128327;2049
128327;2059
128327;2060
128327;2062
128327;2169
128327;2173
128327;2187
128327;2207
128327;2214
128327;2215
128327;2254
128327;2257
128327;2271
128327;2272
128327;2287
128327;2288
128327;2291
128327;2292
128327;2305
128327;2306
128327;2309
128327;2312
128327;2313
128327;2316
128327;2324
128327;2332
128327;2333
128327;2337
128327;2340
128327;2349
128327;2350
128327;2351
128327;2697
128327;2712
128327;2725
128327;2788
128327;2836
128327;2837
128327;2838
128327;2843
128327;2853
128327;2854
128327;2861
128327;5346
128327;5495
128327;5496
128327;5728
128327;5745
128327;5752
128327;5885
128327;5888
128327;6020
128327;6036
128327;6164
128327;100019
128328;2529
128328;2530
128328;2531
128328;2532
128328;2533
128328;2534
128328;2535
128328;2536
128328;2537
128328;2538
128328;2539
128328;2541
128328;2542
128328;2543
128328;2544
128328;2545
128328;2546
128328;2552
128328;2554
128328;2555
128328;2562
128328;2563
128328;2564
128328;2565
128328;2584
128328;2585
128328;2597
128328;2598
128328;2600
128328;2601
128328;3142
128328;3144
128328;3145
128328;3146
128328;3147
128328;3148
128328;3149
128328;3150
128328;3151
128328;3152
128328;3193
128328;3194
128328;3195
128328;5055
128328;5135
128328;5137
128328;5587
128328;5612
128332;1016
128332;1029
128332;1034
128332;1394
128332;1396
128332;1398
128332;1485
128332;1486
128332;1498
128332;1499
128332;1553
128332;1558
128332;1574
128332;1596
128332;1602
128332;1604
128332;1610
128332;1676
128332;1681
128332;1697
128332;1699
128332;1703
128332;1711
128332;1773
128332;1776
128332;1783
128332;5488
128332;5534
128332;6050
128332;6051
128334;842
128334;843
128334;849
128334;851
128334;912
128334;917
128334;927
128334;949
128334;959
128334;1117
128334;1129
128334;1131
128334;1147
128334;1153
128334;1155
128334;1425
128334;1535
128334;1650
128334;5307
128334;5415
128334;5618
128334;5968
128334;6119
128335;1150
128335;5908
128336;1141
128336;1149
128336;1151
128336;1188
128336;1189
128337;1059
128337;1063
128337;1066
128337;1067
128337;1072
128337;1073
128337;1074
128337;1075
128337;1076
128337;1081
128337;1082
128337;1083
128337;1084
128338;1367
128338;1368
128338;1430
128338;1439
128338;1441
128338;1445
128338;1468
128338;1470
128338;1471
128338;1489
128338;1491
128338;1493
128338;1495
128338;1584
128338;1594
128338;1600
128338;1602
128338;1609
128338;1610
128338;1617
128338;1621
128338;1622
128338;1626
128338;1627
128338;2070
128338;5404
128338;100014
128339;1381
128339;1431
128339;1432
128339;1438
128339;1440
128339;1442
128339;1444
128339;1467
128339;1469
128339;1472
128339;1488
128339;1490
128339;1492
128339;1494
128339;1591
128339;1595
128339;1599
128339;1612
128339;1616
128339;1619
128339;1629
128339;1650
128339;100014
128340;1436
128340;1443
128340;1444
128340;1448
128340;1456
128340;1458
128340;1459
128340;1467
128340;1474
128340;1482
128340;1501
128340;1505
128340;1512
128340;1523
128340;1527
128340;1529
128340;1532
128340;1547
128340;1550
128340;1556
128340;1564
128340;1576
128340;1642
128340;1777
128340;1789
128340;1791
128340;1801
128340;5455
128340;5527
128340;5529
128340;5770
128340;100021
128340;100029
128341;1435
128341;1437
128341;1445
128341;1447
128341;1455
128341;1457
128341;1468
128341;1473
128341;1484
128341;1500
128341;1504
128341;1511
128341;1522
128341;1525
128341;1528
128341;1531
128341;1533
128341;1542
128341;1546
128341;1549
128341;1553
128341;1557
128341;1563
128341;1578
128341;1581
128341;1582
128341;1778
128341;1788
128341;1792
128341;5340
128341;5483
128341;5490
128341;5892
128341;100021
128341;100029
128342;1343
128342;1362
128342;1365
128342;1369
128342;1371
128342;1378
128342;1380
128342;1383
128342;1410
128342;1413
128342;1463
128342;1464
128342;1477
128342;1484
128342;1487
128342;1497
128342;1551
128342;1556
128342;1559
128342;1597
128342;1598
128342;1603
128342;1605
128342;1611
128342;5121
128342;5404
128342;5414
128342;5483
128342;5575
128342;100008
128343;1343
128343;1364
128343;1366
128343;1370
128343;1375
128343;1379
128343;1382
128343;1411
128343;1412
128343;1462
128343;1465
128343;1466
128343;1482
128343;1485
128343;1486
128343;1498
128343;1499
128343;1553
128343;1558
128343;1567
128343;1580
128343;1587
128343;1596
128343;1602
128343;1604
128343;1610
128343;1623
128343;1650
128343;5488
128343;100008
128344;1348
128344;1351
128344;1358
128344;1360
128344;1374
128344;1405
128344;1408
128344;1414
128344;1417
128344;1420
128344;1422
128344;1630
128344;1631
128344;1632
128344;1642
128344;1666
128344;1701
128344;1709
128344;1715
128344;1722
128344;1723
128344;1780
128344;1782
128344;1784
128344;1786
128344;1788
128344;1792
128344;2074
128344;2076
128344;2079
128344;5181
128344;5453
128344;5456
128344;5839
128344;5840
128344;100021
128345;1349
128345;1350
128345;1357
128345;1359
128345;1373
128345;1376
128345;1406
128345;1409
128345;1418
128345;1419
128345;1421
128345;1500
128345;1504
128345;1511
128345;1522
128345;1525
128345;1528
128345;1531
128345;1533
128345;1563
128345;1581
128345;1582
128345;1601
128345;1613
128345;1620
128345;1702
128345;1705
128345;1711
128345;1781
128345;1783
128345;1785
128345;1787
128345;1789
128345;1790
128345;1791
128345;1795
128345;1796
128345;2068
128345;2069
128345;2071
128345;5490
128345;100021
128346;1348
128346;1351
128346;1358
128346;1360
128346;1374
128346;1405
128346;1408
128346;1414
128346;1417
128346;1420
128346;1422
128346;1480
128346;1481
128346;1484
128346;1630
128346;1631
128346;1632
128346;1642
128346;1666
128346;1701
128346;1708
128346;1710
128346;1772
128346;1778
128346;1788
128346;1792
128346;2074
128346;2076
128346;2079
128346;5453
128346;5456
128346;5483
128346;5839
128346;5840
128346;100021
128347;1349
128347;1350
128347;1357
128347;1359
128347;1373
128347;1376
128347;1406
128347;1409
128347;1418
128347;1419
128347;1421
128347;1478
128347;1479
128347;1482
128347;1500
128347;1504
128347;1511
128347;1522
128347;1525
128347;1528
128347;1531
128347;1533
128347;1563
128347;1581
128347;1582
128347;1601
128347;1613
128347;1620
128347;1702
128347;1705
128347;1706
128347;1707
128347;1771
128347;1777
128347;1789
128347;1791
128347;1795
128347;1796
128347;2068
128347;2069
128347;2071
128347;5490
128347;100021
128348;1630
128348;1631
128348;1632
128348;1642
128348;1666
128348;1803
128348;1809
128348;1811
128348;1814
128348;1815
128348;1817
128348;1818
128348;1820
128348;1822
128348;1824
128348;1826
128348;1829
128348;1831
128348;1833
128348;1835
128348;1836
128348;1838
128348;1839
128348;1841
128348;1914
128348;1925
128348;1927
128348;1933
128348;1957
128348;1959
128348;1961
128348;1975
128348;1977
128348;2074
128348;2076
128348;2079
128348;5453
128348;5698
128348;5839
128348;5840
128348;100021
128349;1500
128349;1504
128349;1511
128349;1522
128349;1525
128349;1528
128349;1531
128349;1533
128349;1563
128349;1581
128349;1582
128349;1601
128349;1613
128349;1620
128349;1795
128349;1796
128349;1802
128349;1808
128349;1816
128349;1819
128349;1821
128349;1823
128349;1825
128349;1827
128349;1828
128349;1830
128349;1832
128349;1834
128349;1837
128349;1840
128349;1844
128349;1850
128349;1913
128349;1924
128349;1926
128349;1931
128349;1956
128349;1974
128349;1976
128349;2009
128349;2010
128349;2068
128349;2069
128349;2071
128349;5340
128349;5490
128349;5538
128349;5539
128349;5594
128349;100021
128350;1630
128350;1631
128350;1632
128350;1642
128350;1666
128350;1803
128350;1845
128350;1849
128350;1851
128350;2074
128350;2076
128350;2079
128350;5453
128350;5839
128350;5840
128351;1500
128351;1504
128351;1511
128351;1522
128351;1525
128351;1528
128351;1531
128351;1533
128351;1563
128351;1581
128351;1582
128351;1601
128351;1613
128351;1620
128351;1795
128351;1796
128351;1802
128351;1844
128351;1852
128351;1853
128351;2068
128351;2069
128351;2071
128351;5340
128351;5437
128351;5490
128351;5538
128351;5539
128351;5594
128351;5595
128352;1625
128352;1630
128352;1723
128352;1728
128352;1752
128352;1753
128352;1763
128352;1766
128352;1767
128352;1780
128352;1782
128352;1784
128352;1786
128352;1788
128352;1792
128352;1907
128352;1909
128352;1912
128352;1919
128352;1921
128352;1923
128352;1929
128352;1932
128352;1933
128352;1949
128352;1951
128352;1957
128352;1959
128352;1961
128352;2074
128352;2076
128352;2079
128352;5181
128352;5329
128352;5453
128352;5456
128352;5698
128352;5839
128352;5840
128352;5842
128352;100003
128353;1485
128353;1486
128353;1498
128353;1499
128353;1553
128353;1558
128353;1574
128353;1596
128353;1602
128353;1604
128353;1610
128353;1711
128353;1727
128353;1754
128353;1769
128353;1770
128353;1773
128353;1776
128353;1783
128353;1906
128353;1910
128353;1911
128353;1918
128353;1920
128353;1922
128353;1928
128353;1952
128353;5488
128353;5534
128353;5824
128353;6191
128353;100003
128354;1487
128354;1497
128354;1551
128354;1556
128354;1559
128354;1597
128354;1598
128354;1603
128354;1605
128354;1611
128354;1723
128354;1728
128354;1752
128354;1753
128354;1763
128354;1766
128354;1767
128354;1774
128354;1775
128354;1779
128354;1784
128354;1907
128354;1909
128354;1912
128354;1919
128354;1921
128354;1923
128354;1929
128354;1932
128354;1933
128354;1949
128354;1951
128354;1957
128354;1959
128354;1961
128354;5181
128354;5404
128354;5414
128354;5575
128354;5698
128354;100002
128355;1629
128355;1650
128355;1711
128355;1727
128355;1754
128355;1769
128355;1770
128355;1781
128355;1783
128355;1785
128355;1787
128355;1789
128355;1790
128355;1791
128355;1795
128355;1796
128355;1906
128355;1910
128355;1911
128355;1918
128355;1920
128355;1922
128355;1928
128355;1952
128355;2068
128355;2069
128355;2072
128355;2075
128355;5824
128355;6191
128355;100002
128357;1389
128357;1400
128357;1401
128357;1403
128357;1625
128357;1630
128357;1677
128357;1683
128357;1685
128357;1691
128357;1694
128357;1714
128357;1716
128357;1722
128357;1723
128357;1780
128357;1782
128357;1784
128357;1786
128357;1788
128357;1792
128357;2074
128357;2076
128357;2079
128357;5181
128357;5329
128357;5453
128357;5456
128357;5839
128357;5840
128357;5842
128357;100011
128358;1384
128358;1390
128358;1399
128358;1402
128358;1404
128358;1543
128358;1544
128358;1548
128358;1554
128358;1574
128358;1590
128358;1592
128358;1606
128358;1678
128358;1684
128358;1693
128358;1711
128358;1712
128358;1713
128358;1715
128358;1781
128358;1783
128358;1785
128358;1787
128358;1789
128358;1790
128358;1791
128358;1795
128358;1796
128358;2067
128358;5162
128358;5415
128358;100011
128359;1625
128359;1630
128359;1723
128359;1728
128359;1747
128359;1751
128359;1752
128359;1753
128359;1764
128359;1766
128359;1780
128359;1782
128359;1784
128359;1786
128359;1788
128359;1792
128359;1870
128359;1875
128359;1878
128359;1880
128359;1889
128359;1890
128359;2074
128359;2076
128359;2079
128359;5181
128359;5329
128359;5453
128359;5456
128359;5839
128359;5840
128359;5842
128359;100003
128360;1485
128360;1486
128360;1498
128360;1499
128360;1553
128360;1558
128360;1574
128360;1596
128360;1602
128360;1604
128360;1610
128360;1711
128360;1727
128360;1750
128360;1754
128360;1765
128360;1773
128360;1776
128360;1783
128360;1869
128360;1877
128360;1879
128360;1884
128360;1888
128360;1891
128360;1893
128360;1894
128360;1900
128360;5042
128360;5488
128360;5534
128360;5824
128360;100003
128361;1487
128361;1497
128361;1551
128361;1556
128361;1559
128361;1597
128361;1598
128361;1603
128361;1605
128361;1611
128361;1723
128361;1728
128361;1747
128361;1751
128361;1752
128361;1753
128361;1764
128361;1766
128361;1774
128361;1775
128361;1779
128361;1784
128361;1870
128361;1875
128361;1878
128361;1880
128361;1889
128361;1890
128361;5181
128361;5404
128361;5414
128361;5575
128361;100002
128362;1629
128362;1650
128362;1711
128362;1727
128362;1750
128362;1754
128362;1765
128362;1781
128362;1783
128362;1785
128362;1787
128362;1789
128362;1790
128362;1791
128362;1795
128362;1796
128362;1869
128362;1877
128362;1879
128362;1884
128362;1888
128362;1891
128362;1893
128362;1894
128362;1900
128362;2068
128362;2069
128362;2072
128362;2075
128362;5042
128362;5824
128362;100002
128366;1633
128366;1666
128366;1998
128366;2019
128366;2020
128366;2037
128366;2042
128366;2059
128366;2060
128366;2062
128366;2101
128366;2104
128366;2111
128366;2150
128366;2160
128366;2239
128366;2240
128366;2241
128366;2243
128366;2244
128366;2249
128366;2258
128366;2259
128366;2269
128366;2271
128366;5550
128366;100026
128367;1634
128367;1665
128367;1998
128367;2034
128367;2040
128367;2047
128367;2058
128367;2061
128367;2102
128367;2103
128367;2110
128367;2113
128367;2152
128367;2162
128367;2245
128367;2247
128367;2260
128367;2261
128367;2262
128367;2267
128367;2268
128367;2270
128367;2273
128367;5651
128367;100026
128368;1633
128368;1666
128368;1843
128368;1848
128368;1855
128368;2084
128368;2087
128368;2089
128368;2091
128368;2097
128368;2101
128368;2104
128368;2105
128368;2107
128368;2111
128368;2117
128368;2141
128368;2230
128368;2232
128368;2235
128368;5034
128368;5550
128368;100025
128369;1634
128369;1665
128369;1847
128369;1856
128369;1864
128369;1991
128369;1993
128369;2086
128369;2088
128369;2090
128369;2094
128369;2098
128369;2102
128369;2103
128369;2106
128369;2110
128369;2116
128369;2235
128369;2238
128369;5191
128369;5651
128369;100025
128370;1633
128370;1666
128370;1843
128370;1848
128370;1855
128370;2084
128370;2087
128370;2089
128370;2091
128370;2097
128370;2101
128370;2104
128370;2105
128370;2107
128370;2111
128370;2117
128370;2141
128370;2230
128370;2232
128370;2235
128370;5034
128370;5550
128371;1634
128371;1665
128371;1847
128371;1856
128371;1864
128371;1991
128371;1993
128371;2086
128371;2088
128371;2090
128371;2092
128371;2102
128371;2103
128371;2109
128371;2110
128371;2113
128371;2116
128371;2149
128371;2238
128371;5191
128371;5651
128372;1633
128372;1666
128372;1863
128372;1982
128372;1986
128372;1989
128372;1995
128372;2101
128372;2104
128372;2107
128372;2108
128372;2109
128372;2111
128372;2121
128372;2124
128372;2129
128372;2132
128372;2138
128372;2139
128372;2140
128372;2148
128372;5550
128372;100025
128373;1634
128373;1665
128373;1861
128373;1862
128373;1985
128373;1987
128373;1990
128373;1996
128373;1997
128373;2102
128373;2103
128373;2110
128373;2113
128373;2120
128373;2123
128373;2128
128373;2131
128373;2137
128373;2147
128373;2149
128373;5651
128373;100025
128374;1502
128374;1507
128374;1510
128374;1513
128374;1518
128374;1524
128374;1526
128374;1528
128374;1531
128374;1533
128374;1565
128374;1568
128374;1572
128374;1574
128374;1581
128374;1582
128374;1583
128374;1601
128374;1613
128374;1620
128374;1660
128374;1666
128374;2071
128374;2107
128374;2108
128374;2114
128374;2115
128374;2180
128374;2186
128374;2188
128374;2199
128374;5120
128374;5443
128374;5490
128374;5683
128374;6001
128374;100023
128375;1503
128375;1508
128375;1509
128375;1514
128375;1515
128375;1517
128375;1519
128375;1520
128375;1561
128375;1569
128375;1570
128375;1571
128375;1577
128375;1581
128375;1584
128375;1588
128375;1597
128375;1598
128375;1612
128375;1616
128375;1619
128375;1635
128375;1637
128375;1638
128375;1642
128375;1659
128375;1663
128375;1665
128375;2073
128375;2095
128375;2099
128375;2106
128375;2112
128375;2167
128375;2170
128375;2182
128375;2183
128375;2184
128375;5462
128375;5490
128375;5651
128375;5770
128375;5970
128375;100025
128376;1503
128376;1508
128376;1509
128376;1514
128376;1515
128376;1517
128376;1519
128376;1520
128376;1561
128376;1569
128376;1570
128376;1571
128376;1577
128376;1581
128376;1584
128376;1588
128376;1597
128376;1598
128376;1612
128376;1616
128376;1619
128376;1635
128376;1637
128376;1638
128376;1642
128376;1659
128376;1663
128376;1665
128376;2073
128376;2092
128376;2109
128376;2112
128376;2113
128376;2149
128376;2167
128376;2170
128376;2182
128376;2183
128376;2184
128376;5034
128376;5462
128376;5490
128376;5651
128376;5770
128376;5970
128392;1502
128392;1509
128392;1511
128392;1517
128392;1524
128392;1526
128392;1530
128392;1533
128392;1538
128392;1541
128392;1554
128392;1563
128392;1567
128392;1570
128392;1571
128392;1573
128392;1580
128392;1581
128392;1584
128392;1586
128392;1588
128392;1645
128392;1651
128392;1655
128392;1666
128392;5490
128392;5639
128392;5665
128392;5683
128392;100023
128393;1502
128393;1509
128393;1517
128393;1524
128393;1526
128393;1530
128393;1533
128393;1565
128393;1570
128393;1571
128393;1573
128393;1574
128393;1581
128393;1584
128393;1586
128393;1588
128393;1645
128393;1651
128393;1655
128393;1666
128393;5490
128393;5639
128393;5683
128399;2397
128399;2400
128399;2406
128399;2412
128399;2414
128399;2416
128399;2423
128399;2425
128399;2427
128399;2428
128399;2430
128399;2431
128399;2432
128399;2433
128399;2434
128399;2441
128399;2476
128399;2478
128399;2480
128399;2482
128399;2484
128399;2485
128399;2488
128399;2489
128399;2490
128399;2491
128399;2492
128399;2494
128399;2497
128399;2499
128399;2500
128399;2518
128399;2523
128399;2540
128399;2541
128399;2543
128399;2545
128399;2554
128399;2557
128399;2559
128399;2561
128399;2580
128399;2582
128399;5460
128399;5973
128399;6055
128400;2405
128400;2413
128400;2415
128400;2422
128400;2424
128400;2426
128400;2427
128400;2428
128400;2430
128400;2431
128400;2435
128400;2477
128400;2481
128400;2483
128400;2490
128400;2491
128400;2493
128400;2495
128400;2496
128400;2498
128400;2500
128400;2517
128400;2519
128400;2521
128400;2542
128400;2544
128400;2546
128400;2552
128400;2555
128400;2562
128400;2564
128400;2585
128400;2589
128400;5163
128400;5694
128400;6152
128403;2501
128403;2502
128403;2503
128403;2522
128403;2524
128403;2525
128403;2542
128403;2544
128403;2546
128403;2547
128403;2548
128403;2549
128403;2550
128403;2551
128403;2552
128403;2553
128403;2555
128403;2556
128403;2558
128403;2560
128403;2563
128403;2565
128403;2581
128403;2583
128403;2584
128403;2587
128403;2588
128403;2590
128404;2501
128404;2502
128404;2503
128404;2522
128404;2524
128404;2525
128404;2540
128404;2541
128404;2543
128404;2545
128404;2547
128404;2548
128404;2549
128404;2550
128404;2554
128404;2557
128404;2559
128404;2561
128404;2566
128404;2569
128404;2570
128404;2580
128404;2582
128404;2594
128404;2606
128404;5135
128404;6152
128404;6210
128404;6212
128404;6214
128404;6216
128407;2826
128407;3142
128407;3144
128407;3155
128407;3156
128407;3157
128407;3158
128407;3159
128407;3161
128407;3163
128407;3165
128407;3167
128407;3169
128407;3170
128407;3172
128407;3174
128407;3183
128407;3184
128407;3187
128407;6100
128408;2757
128408;2760
128408;2761
128408;2763
128408;2765
128408;2767
128408;2769
128408;2771
128408;2800
128408;2810
128408;3142
128408;3144
128408;5611
128410;3620
128410;3621
128410;3634
128410;3643
128410;3756
128410;3775
128410;3809
128410;3848
128410;3889
128410;4019
128410;4069
128410;4075
128410;4111
128410;4117
128410;4120
128410;4122
128410;4197
128410;4198
128410;4214
128410;4216
128410;4220
128410;4221
128410;4268
128410;4270
128410;4273
128410;4276
128410;4280
128410;5279
128410;5343
128410;5471
128410;5502
128410;5543
128410;5562
128410;5563
128410;5564
128410;5710
128410;5726
128411;3606
128411;3619
128411;3633
128411;3644
128411;3757
128411;3776
128411;3777
128411;3803
128411;3810
128411;3847
128411;3849
128411;3890
128411;4010
128411;4016
128411;4060
128411;4070
128411;4076
128411;4077
128411;4078
128411;4079
128411;4100
128411;4109
128411;4110
128411;4119
128411;4121
128411;4199
128411;4215
128411;4217
128411;4223
128411;4269
128411;4271
128411;4272
128411;4275
128411;4279
128411;5280
128411;5327
128411;5342
128411;5469
128411;5470
128411;5503
128411;5544
128411;5557
128411;5561
128411;5725
128411;5903
128412;3111
128412;4350
128412;4391
128412;4393
128412;4395
128412;5917
128412;5964
128412;6054
128413;4351
128413;4352
128413;4392
128413;4445
128413;4446
128413;4447
128413;5578
128413;6052
128413;6053
128413;6131
128414;3111
128414;4393
128414;4395
128414;4439
128414;4442
128414;4444
128414;4445
128414;4446
128414;4447
128414;4448
128414;4449
128414;4452
128414;4453
128414;4456
128414;4458
128414;4460
128414;4462
128414;4464
128414;4465
128414;5917
128414;6052
128414;6131
128415;3111
128415;4352
128415;4393
128415;4395
128415;4440
128415;4441
128415;4443
128415;4450
128415;4451
128415;4454
128415;4455
128415;4457
128415;4459
128415;4461
128415;4463
128415;5964
128415;6052
128417;4478
128417;4479
128417;4481
128417;4521
128417;4523
128417;5928
128420;4640
128420;4641
128420;4642
128420;4645
128420;4648
128420;4651
128420;4653
128420;4655
128420;4657
128420;4659
128420;4662
128420;4664
128420;4667
128420;4695
128420;4697
128420;4698
128420;5115
128420;5175
128423;4760
128423;4761
128423;4764
128423;4765
128423;4766
128423;4767
128423;4770
128423;4771
128423;4772
128423;4773
128423;4774
128423;4775
128423;4776
128423;4777
128423;4778
128423;4779
128423;4780
128424;2528
128424;2529
128424;2530
128424;2531
128424;2532
128424;2533
128424;2534
128424;2535
128424;2536
128424;2537
128424;2538
128424;2539
128424;2541
128424;2542
128424;2543
128424;2544
128424;2545
128424;2546
128424;2552
128424;2554
128424;2555
128424;2557
128424;2559
128424;2561
128424;2562
128424;2564
128424;2580
128424;2582
128424;2585
128424;2589
128424;5135
128424;5137
128424;6152
128425;2932
128425;2940
128425;2950
128425;2961
128425;2963
128425;2974
128425;2977
128425;3052
128425;3056
128425;3057
128425;3058
128425;3066
128425;3067
128425;3069
128425;3070
128425;3071
128425;3072
128425;3074
128425;3076
128425;3079
128425;3082
128425;3089
128425;3092
128425;3094
128425;3101
128425;3105
128425;3106
128425;3107
128425;3108
128425;3109
128425;3110
128425;3112
128425;3113
128425;3115
128425;3303
128425;3310
128425;3311
128425;3312
128425;3313
128425;3314
128425;3315
128425;3316
128425;3318
128425;3319
128425;3323
128425;3326
128425;3327
128425;3346
128425;3347
128425;3348
128425;3349
128425;3359
128425;3360
128425;3361
128425;3362
128425;3364
128425;3365
128425;3440
128425;3441
128425;3443
128425;3444
128425;3445
128425;3455
128425;3456
128425;3457
128425;3458
128425;3459
128425;3460
128425;3463
128425;3464
128425;3471
128425;3472
128425;3474
128425;3475
128425;3476
128425;3478
128425;3491
128425;3499
128425;3500
128425;3501
128425;3509
128425;3510
128425;3511
128425;3761
128425;3771
128425;3774
128425;3776
128425;3777
128425;3803
128425;3810
128425;3847
128425;3849
128425;3854
128425;3857
128425;3860
128425;4675
128425;4676
128425;4678
128425;4679
128425;4680
128425;4687
128425;4689
128425;4691
128425;4692
128425;4712
128425;4713
128425;4723
128425;4724
128425;4727
128425;4728
128425;4730
128425;4731
128425;4732
128425;4735
128425;4736
128425;4737
128425;4743
128425;4744
128425;4745
128425;4746
128425;4748
128425;4750
128425;4751
128425;4762
128425;4765
128425;4766
128425;4768
128425;4769
128425;4902
128425;4913
128425;4914
128425;4916
128425;4925
128425;4926
128425;4929
128425;4930
128425;4931
128425;4932
128425;4934
128425;4936
128425;4937
128425;4942
128425;4961
128425;4969
128425;4972
128425;4973
128425;4974
128425;4977
128425;4978
128425;4979
128425;4980
128425;4981
128425;4982
128425;4983
128425;4984
128425;4992
128425;4993
128425;4995
128425;4996
128425;4998
128425;4999
128425;5012
128425;5013
128425;5014
128425;5146
128425;5168
128425;5169
128425;5170
128425;5171
128425;5252
128425;5416
128425;5561
128425;5582
128425;5664
128425;5667
128425;5668
128425;5671
128425;5685
128425;5715
128425;5774
128425;5880
128425;5881
128425;5903
128425;5922
128425;5982
128425;6014
128425;6015
128425;6016
128425;6018
128425;6065
128425;6097
128425;6110
128425;6158
128425;6179
128425;6182
128425;6183
128425;6196
128426;2931
128426;2939
128426;2941
128426;2949
128426;2960
128426;2964
128426;2973
128426;2975
128426;3052
128426;3056
128426;3057
128426;3058
128426;3066
128426;3067
128426;3069
128426;3070
128426;3071
128426;3073
128426;3075
128426;3077
128426;3082
128426;3101
128426;3105
128426;3106
128426;3107
128426;3108
128426;3109
128426;3110
128426;3112
128426;3113
128426;3115
128426;3123
128426;3303
128426;3310
128426;3311
128426;3312
128426;3313
128426;3314
128426;3315
128426;3316
128426;3318
128426;3319
128426;3323
128426;3326
128426;3327
128426;3346
128426;3347
128426;3348
128426;3349
128426;3359
128426;3360
128426;3361
128426;3362
128426;3364
128426;3365
128426;3440
128426;3441
128426;3443
128426;3444
128426;3445
128426;3455
128426;3456
128426;3457
128426;3458
128426;3459
128426;3460
128426;3463
128426;3464
128426;3471
128426;3472
128426;3474
128426;3475
128426;3476
128426;3478
128426;3491
128426;3499
128426;3500
128426;3501
128426;3509
128426;3510
128426;3511
128426;3759
128426;3760
128426;3762
128426;3773
128426;3778
128426;3779
128426;3782
128426;3786
128426;3787
128426;3804
128426;3807
128426;3808
128426;3811
128426;3814
128426;3848
128426;3855
128426;3856
128426;3859
128426;4675
128426;4676
128426;4678
128426;4679
128426;4680
128426;4687
128426;4689
128426;4691
128426;4692
128426;4712
128426;4713
128426;4723
128426;4724
128426;4727
128426;4728
128426;4730
128426;4731
128426;4732
128426;4735
128426;4736
128426;4737
128426;4743
128426;4744
128426;4745
128426;4746
128426;4748
128426;4750
128426;4751
128426;4762
128426;4765
128426;4766
128426;4768
128426;4769
128426;4902
128426;4913
128426;4914
128426;4916
128426;4925
128426;4926
128426;4929
128426;4930
128426;4931
128426;4932
128426;4934
128426;4936
128426;4937
128426;4942
128426;4961
128426;4969
128426;4972
128426;4973
128426;4974
128426;4977
128426;4978
128426;4979
128426;4980
128426;4981
128426;4982
128426;4983
128426;4984
128426;4992
128426;4995
128426;4996
128426;4998
128426;4999
128426;5012
128426;5013
128426;5014
128426;5146
128426;5168
128426;5169
128426;5170
128426;5171
128426;5223
128426;5224
128426;5226
128426;5252
128426;5416
128426;5546
128426;5562
128426;5563
128426;5582
128426;5664
128426;5667
128426;5668
128426;5671
128426;5685
128426;5715
128426;5774
128426;5880
128426;5881
128426;5922
128426;5982
128426;5983
128426;6014
128426;6015
128426;6016
128426;6018
128426;6065
128426;6097
128426;6110
128426;6124
128426;6158
128426;6179
128426;6182
128426;6183
128426;6196
128427;86
128427;87
128427;159
128427;161
128427;163
128427;164
128427;167
128427;168
128427;171
128427;172
128427;174
128427;183
128427;187
128427;212
128427;224
128427;226
128427;338
128427;341
128427;342
128427;344
128427;345
128427;357
128427;4283
128427;4285
128427;4288
128427;4289
128427;4291
128427;4293
