"idparada";"codigo";"longitude";"latitude";"terminal"
5880;"15217";-51,09795800000000000;-30,01282300000000000;"N"
2201;"15221";-51,21115900000000000;-30,02087800000000000;"N"
2870;"15223";-51,17732800000000000;-30,04063600000000000;"N"
1795;"15224";-51,21324700000000000;-30,04966500000000000;"N"
1802;"15225";-51,20970200000000000;-30,05114300000000000;"N"
1803;"15230";-51,20943100000000000;-30,05007600000000000;"N"
725;"15231";-51,22448600000000000;-30,11789500000000000;"N"
2068;"15229";-51,21405000000000000;-30,04591900000000000;"N"
5019;"15232";-51,11466500000000000;-29,97824900000000000;"N"
2102;"15241";-51,21362400000000000;-30,03438700000000000;"N"
1633;"15237";-51,21763400000000000;-30,03286700000000000;"N"
1634;"15238";-51,21697500000000000;-30,03308500000000000;"N"
2111;"15239";-51,21061300000000000;-30,03586200000000000;"N"
2476;"15244";-51,16707800000000000;-30,11393100000000000;"N"
2492;"15245";-51,15465700000000000;-30,10974500000000000;"N"
2940;"15247";-51,17722500000000000;-30,02338700000000000;"N"
3897;"15249";-51,15471800000000000;-30,01453500000000000;"N"
5565;"15251";-51,14404500000000000;-30,01014900000000000;"N"
2722;"15252";-51,17369000000000000;-30,05684800000000000;"N"
2712;"15253";-51,17530400000000000;-30,05696100000000000;"N"
2823;"15255";-51,15906900000000000;-30,05565000000000000;"N"
5917;"15257";-51,05710800000000000;-30,22969400000000000;"N"
525;"15261";-51,25467100000000000;-30,11071200000000000;"N"
531;"15262";-51,25437400000000000;-30,11048100000000000;"N"
6135;"15263";-51,18848700000000000;-30,06620600000000000;"N"
2888;"15264";-51,17200500000000000;-30,04303200000000000;"N"
2030;"15268";-51,18423200000000000;-30,05751600000000000;"N"
2029;"15267";-51,18453200000000000;-30,05797500000000000;"N"
2118;"15269";-51,20734900000000000;-30,04782900000000000;"N"
2082;"15271";-51,20900700000000000;-30,04878700000000000;"N"
2083;"15272";-51,20955300000000000;-30,04902000000000000;"N"
5857;"15279";-51,21560600000000000;-30,03339100000000000;"N"
2110;"15277";-51,21191300000000000;-30,03527300000000000;"N"
5858;"15278";-51,21840000000000000;-30,03277100000000000;"N"
2079;"15284";-51,21110000000000000;-30,04792600000000000;"N"
6137;"15318";-51,20049000000000000;-30,00486300000000000;"N"
5751;"15314";-51,20036400000000000;-30,00454200000000000;"N"
6136;"15309";-51,20046500000000000;-30,00479900000000000;"N"
6138;"15311";-51,20051700000000000;-30,00493200000000000;"N"
6139;"15315";-51,20039800000000000;-30,00462800000000000;"N"
5749;"15317";-51,20044200000000000;-30,00474100000000000;"N"
113;"15320";-51,21366300000000000;-30,16894200000000000;"N"
132;"15321";-51,18415800000000000;-30,18003300000000000;"N"
5944;"15322";-51,18656000000000000;-30,18073700000000000;"N"
5399;"15323";-51,18859300000000000;-30,18161100000000000;"N"
1604;"15327";-51,21842400000000000;-30,04741600000000000;"N"
1596;"15326";-51,22229300000000000;-30,04362500000000000;"N"
1605;"15328";-51,21833000000000000;-30,04747200000000000;"N"
483;"15330";-51,13419500000000000;-30,15139400000000000;"N"
4504;"15331";-51,10862400000000000;-30,11914800000000000;"N"
2800;"15334";-51,15539000000000000;-30,06535800000000000;"N"
2759;"15335";-51,15591700000000000;-30,06940300000000000;"N"
4846;"15339";-51,11138300000000000;-29,99180400000000000;"N"
5453;"15345";-51,21089700000000000;-30,04818500000000000;"N"
1501;"15342";-51,23847000000000000;-30,03702900000000000;"N"
2116;"15344";-51,20739100000000000;-30,04885100000000000;"N"
1563;"15346";-51,23167200000000000;-30,03741900000000000;"N"
3069;"15347";-51,16122900000000000;-30,02489100000000000;"N"
5430;"15348";-51,25336500000000000;-30,11044600000000000;"N"
2289;"15351";-51,18682200000000000;-30,03648900000000000;"N"
2085;"15352";-51,20997100000000000;-30,04606400000000000;"N"
5249;"15353";-51,12834700000000000;-29,99308700000000000;"N"
2340;"15354";-51,18736100000000000;-30,02927500000000000;"N"
1816;"15355";-51,20583900000000000;-30,06134600000000000;"N"
6142;"15356";-51,18227000000000000;-30,08792400000000000;"N"
3839;"15361";-51,16927700000000000;-29,98701100000000000;"N"
4832;"15358";-51,10455600000000000;-30,00102500000000000;"N"
4833;"15360";-51,10413300000000000;-30,00111000000000000;"N"
3934;"15362";-51,16695500000000000;-29,98645700000000000;"N"
3933;"15363";-51,16625400000000000;-29,98636400000000000;"N"
3935;"15364";-51,16460500000000000;-29,98589400000000000;"N"
3936;"15365";-51,16440000000000000;-29,98592100000000000;"N"
3938;"15366";-51,16325900000000000;-29,98559500000000000;"N"
3937;"15367";-51,16330600000000000;-29,98568100000000000;"N"
3939;"15368";-51,16141600000000000;-29,98520600000000000;"N"
3940;"15369";-51,16130000000000000;-29,98526900000000000;"N"
3942;"15370";-51,15970100000000000;-29,98513100000000000;"N"
3941;"15371";-51,15970800000000000;-29,98520300000000000;"N"
3970;"15372";-51,15706500000000000;-29,98505500000000000;"N"
3967;"15373";-51,15738700000000000;-29,98513700000000000;"N"
3969;"15374";-51,15612400000000000;-29,98509700000000000;"N"
6143;"15375";-51,18392000000000000;-29,99058200000000000;"N"
4870;"15376";-51,10659700000000000;-29,99919900000000000;"N"
4871;"15378";-51,10593500000000000;-30,00004000000000000;"N"
4831;"15379";-51,10594200000000000;-30,00014200000000000;"N"
4927;"15380";-51,10087800000000000;-30,00281800000000000;"N"
4934;"15385";-51,09734700000000000;-30,00569100000000000;"N"
4923;"15384";-51,09880100000000000;-30,00471300000000000;"N"
4936;"15386";-51,09618200000000000;-30,00590400000000000;"N"
4938;"15387";-51,09451600000000000;-30,00604000000000000;"N"
4950;"15388";-51,09288000000000000;-30,00578600000000000;"N"
5560;"15390";-51,18279000000000000;-29,98823700000000000;"N"
3259;"15396";-51,14373000000000000;-30,03557500000000000;"N"
3320;"15397";-51,14340800000000000;-30,03252900000000000;"N"
3263;"15398";-51,14350400000000000;-30,03283700000000000;"N"
3331;"15399";-51,14361100000000000;-30,02711100000000000;"N"
3332;"15400";-51,14365000000000000;-30,02670900000000000;"N"
3333;"15401";-51,14335800000000000;-30,02550800000000000;"N"
3371;"15402";-51,14245200000000000;-30,01845600000000000;"N"
3370;"15403";-51,14237700000000000;-30,01875600000000000;"N"
3345;"15404";-51,14273900000000000;-30,02087900000000000;"N"
3344;"15405";-51,14280700000000000;-30,02101900000000000;"N"
3343;"15406";-51,14297900000000000;-30,02313100000000000;"N"
3342;"15407";-51,14298800000000000;-30,02354000000000000;"N"
3334;"15408";-51,14336000000000000;-30,02506300000000000;"N"
6145;"15409";-51,14242600000000000;-30,01675000000000000;"N"
6146;"15410";-51,14234200000000000;-30,01657900000000000;"N"
4040;"15412";-51,14167900000000000;-30,01290500000000000;"N"
4014;"15413";-51,14341200000000000;-30,01324500000000000;"N"
4017;"15414";-51,14326600000000000;-30,01181400000000000;"N"
4981;"15415";-51,09469800000000000;-29,99460700000000000;"N"
5146;"15416";-51,09457200000000000;-29,99542500000000000;"N"
4959;"15419";-51,10001300000000000;-29,99741800000000000;"N"
4960;"15418";-51,10010000000000000;-29,99729000000000000;"N"
2365;"15420";-51,18770200000000000;-30,01651600000000000;"N"
1048;"15421";-51,21592700000000000;-30,14692900000000000;"N"
1047;"15422";-51,21602300000000000;-30,14699800000000000;"N"
3481;"15424";-51,12128700000000000;-30,03254700000000000;"N"
1056;"15432";-51,21503700000000000;-30,14124000000000000;"N"
1070;"15435";-51,21299500000000000;-30,13626900000000000;"N"
6147;"15430";-51,21446100000000000;-30,13969000000000000;"N"
6116;"15431";-51,21553200000000000;-30,14268000000000000;"N"
1069;"15434";-51,21313100000000000;-30,13810200000000000;"N"
1071;"15436";-51,21177200000000000;-30,13562900000000000;"N"
6148;"15437";-51,21117800000000000;-30,13701100000000000;"N"
1050;"15438";-51,21607000000000000;-30,14421900000000000;"N"
4627;"15443";-51,11793500000000000;-30,07874900000000000;"N"
3322;"15448";-51,14362000000000000;-30,03083800000000000;"N"
3321;"15447";-51,14370300000000000;-30,03105500000000000;"N"
3262;"15449";-51,14352900000000000;-30,03425400000000000;"N"
977;"15451";-51,22364800000000000;-30,10185700000000000;"N"
728;"15452";-51,21798100000000000;-30,12153700000000000;"N"
1162;"15453";-51,19702400000000000;-30,13256100000000000;"N"
5636;"15454";-51,09090100000000000;-30,22115500000000000;"N"
6014;"15455";-51,10796600000000000;-30,01830900000000000;"N"
1568;"15457";-51,23253700000000000;-30,03670300000000000;"N"
6150;"15458";-51,22545500000000000;-30,09558100000000000;"N"
187;"15459";-51,17552800000000000;-30,21125500000000000;"N"
1994;"15460";-51,19600700000000000;-30,05088400000000000;"N"
4039;"15461";-51,14183600000000000;-30,01507600000000000;"N"
6056;"15464";-51,20859000000000000;-30,00701100000000000;"N"
2019;"15467";-51,19017400000000000;-30,05857800000000000;"N"
5622;"15473";-51,13086700000000000;-30,09373500000000000;"N"
5573;"15478";-51,13106600000000000;-30,09402000000000000;"N"
2586;"15475";-51,13095100000000000;-30,09385600000000000;"N"
5572;"15477";-51,13100000000000000;-30,09392600000000000;"N"
2587;"15479";-51,13085900000000000;-30,09385700000000000;"N"
2556;"15480";-51,13814900000000000;-30,09492300000000000;"N"
2557;"15483";-51,13808600000000000;-30,09485700000000000;"N"
696;"15484";-51,21813600000000000;-30,13212900000000000;"N"
3315;"15485";-51,14784000000000000;-30,02724300000000000;"N"
5119;"15489";-51,15077600000000000;-30,04911300000000000;"N"
4108;"15491";-51,13538100000000000;-29,99875200000000000;"N"
1645;"15492";-51,22683300000000000;-30,03254600000000000;"N"
5412;"15494";-51,22794500000000000;-30,03297900000000000;"N"
2957;"15496";-51,17033500000000000;-30,02808000000000000;"N"
3402;"15498";-51,12798800000000000;-30,04007800000000000;"N"
3401;"15499";-51,12831700000000000;-30,04021700000000000;"N"
3419;"15500";-51,12528500000000000;-30,03951800000000000;"N"
4633;"15501";-51,11631600000000000;-30,03804600000000000;"N"
4634;"15502";-51,11504800000000000;-30,03808300000000000;"N"
4640;"15503";-51,11324300000000000;-30,03832700000000000;"N"
3431;"15504";-51,11836800000000000;-30,03786900000000000;"N"
5651;"15505";-51,22034500000000000;-30,02430200000000000;"N"
4098;"15508";-51,14166100000000000;-29,99770700000000000;"N"
290;"15511";-51,17261000000000000;-30,16369200000000000;"N"
1423;"15510";-51,23215400000000000;-30,06409500000000000;"N"
4643;"15512";-51,11164400000000000;-30,03862200000000000;"N"
4642;"15513";-51,11173200000000000;-30,03865800000000000;"N"
4651;"15514";-51,10835600000000000;-30,04059700000000000;"N"
4652;"15515";-51,10835000000000000;-30,04051900000000000;"N"
5295;"15520";-51,10334800000000000;-30,04292200000000000;"N"
5176;"15519";-51,10519600000000000;-30,04125700000000000;"N"
5175;"15518";-51,10511400000000000;-30,04135400000000000;"N"
5296;"15521";-51,10342800000000000;-30,04294200000000000;"N"
4649;"15522";-51,10197400000000000;-30,04566500000000000;"N"
4650;"15523";-51,10196600000000000;-30,04558200000000000;"N"
4756;"15525";-51,08599700000000000;-30,04622000000000000;"N"
4758;"15526";-51,08584200000000000;-30,04616600000000000;"N"
3244;"15541";-51,14613300000000000;-30,04242800000000000;"N"
3277;"15530";-51,13813900000000000;-30,04310200000000000;"N"
3276;"15531";-51,13820400000000000;-30,04319500000000000;"N"
3284;"15533";-51,13514200000000000;-30,04242700000000000;"N"
2906;"15534";-51,17118900000000000;-30,04001300000000000;"N"
2907;"15535";-51,17076800000000000;-30,04053000000000000;"N"
3033;"15537";-51,15222500000000000;-30,04150900000000000;"N"
3221;"15538";-51,15090800000000000;-30,04144300000000000;"N"
3034;"15539";-51,15105300000000000;-30,04150900000000000;"N"
5644;"15547";-51,14272600000000000;-30,01069800000000000;"N"
6057;"15544";-51,20824700000000000;-30,00711700000000000;"N"
3853;"15548";-51,16189700000000000;-30,01183700000000000;"N"
6153;"15549";-51,16866500000000000;-30,01532000000000000;"N"
6154;"15550";-51,16984600000000000;-30,01251400000000000;"N"
6040;"15551";-51,16905800000000000;-30,01201300000000000;"N"
6155;"15552";-51,18947700000000000;-30,06727300000000000;"N"
1642;"15553";-51,23019200000000000;-30,02824000000000000;"N"
1260;"15555";-51,19949900000000000;-30,11122100000000000;"N"
128;"15556";-51,20312000000000000;-30,14872200000000000;"N"
1612;"15561";-51,22028000000000000;-30,04330600000000000;"N"
1614;"15562";-51,21895400000000000;-30,04264000000000000;"N"
1616;"15563";-51,21808000000000000;-30,04205000000000000;"N"
1618;"15564";-51,21721100000000000;-30,04163900000000000;"N"
1619;"15565";-51,21696500000000000;-30,04141300000000000;"N"
2073;"15566";-51,21607400000000000;-30,04090000000000000;"N"
2093;"15567";-51,21527100000000000;-30,04051700000000000;"N"
2095;"15568";-51,21354300000000000;-30,03942000000000000;"N"
2097;"15569";-51,21323000000000000;-30,03932400000000000;"N"
2105;"15570";-51,21202500000000000;-30,03861600000000000;"N"
357;"15571";-51,13208500000000000;-30,21224800000000000;"N"
605;"15572";-51,26192900000000000;-30,01298100000000000;"N"
615;"15573";-51,25942700000000000;-30,01553100000000000;"N"
575;"15574";-51,25888000000000000;-30,01752400000000000;"N"
2612;"15575";-51,12244000000000000;-30,08238400000000000;"N"
1658;"15576";-51,21684500000000000;-30,02925800000000000;"N"
2045;"15589";-51,18941600000000000;-30,05191900000000000;"N"
4920;"15590";-51,09799200000000000;-30,00783900000000000;"N"
4727;"15591";-51,10669300000000000;-30,02200900000000000;"N"
3490;"15592";-51,12631500000000000;-30,02015200000000000;"N"
3473;"15593";-51,12640300000000000;-30,02025400000000000;"N"
3491;"15598";-51,12593600000000000;-30,01984200000000000;"N"
2257;"15599";-51,19202500000000000;-30,03340000000000000;"N"
4892;"15604";-51,10591500000000000;-29,98949600000000000;"N"
2256;"15601";-51,19210500000000000;-30,03346700000000000;"N"
2283;"15603";-51,19046500000000000;-30,03377000000000000;"N"
4891;"15605";-51,10590900000000000;-29,98956800000000000;"N"
4989;"15608";-51,10165600000000000;-29,98737300000000000;"N"
4988;"15609";-51,10167100000000000;-29,98744500000000000;"N"
812;"15612";-51,23926200000000000;-30,10214100000000000;"N"
5918;"15614";-51,21444100000000000;-30,13008800000000000;"N"
6093;"15615";-51,19523800000000000;-30,16632200000000000;"N"
1849;"15619";-51,20360400000000000;-30,05714300000000000;"N"
3142;"15624";-51,15050200000000000;-30,06666800000000000;"N"
3143;"15626";-51,15041100000000000;-30,06628600000000000;"N"
1851;"15627";-51,20282500000000000;-30,05450900000000000;"N"
1817;"15628";-51,20449000000000000;-30,06011600000000000;"N"
1809;"15629";-51,20502100000000000;-30,06192400000000000;"N"
6054;"15630";-51,07302300000000000;-30,22183900000000000;"N"
6053;"15631";-51,07297900000000000;-30,22160900000000000;"N"
338;"15632";-51,14643300000000000;-30,21042400000000000;"N"
339;"15633";-51,14589700000000000;-30,21044300000000000;"N"
5945;"15634";-51,11764900000000000;-30,14344000000000000;"N"
4466;"15635";-51,11795300000000000;-30,14356900000000000;"N"
5791;"15637";-51,14085400000000000;-30,15751800000000000;"N"
5185;"15638";-51,14098600000000000;-30,15757500000000000;"N"
3211;"15641";-51,14966900000000000;-30,04778000000000000;"N"
702;"15640";-51,22491500000000000;-30,11636200000000000;"N"
3851;"15642";-51,16230300000000000;-30,01522400000000000;"N"
4970;"15643";-51,09731900000000000;-29,99773800000000000;"N"
3854;"15645";-51,15938300000000000;-30,01538800000000000;"N"
5466;"15648";-51,19033000000000000;-30,06096400000000000;"N"
2022;"15649";-51,18756200000000000;-30,06229100000000000;"N"
3197;"15650";-51,12957000000000000;-30,07672000000000000;"N"
3196;"15651";-51,12988500000000000;-30,07657200000000000;"N"
3201;"15652";-51,12712300000000000;-30,07685900000000000;"N"
3200;"15653";-51,12712900000000000;-30,07693100000000000;"N"
3358;"15655";-51,13876100000000000;-30,02771100000000000;"N"
3041;"15658";-51,15516700000000000;-30,03750900000000000;"N"
6081;"15657";-51,15431100000000000;-30,03535100000000000;"N"
3040;"15659";-51,15534100000000000;-30,03796200000000000;"N"
3039;"15660";-51,15546500000000000;-30,04005800000000000;"N"
6161;"15662";-51,19638300000000000;-29,97851400000000000;"N"
1564;"15665";-51,23062700000000000;-30,03754300000000000;"N"
6152;"15667";-51,13076200000000000;-30,09360000000000000;"N"
2763;"15672";-51,15607500000000000;-30,06628700000000000;"N"
2762;"15673";-51,15613000000000000;-30,06635400000000000;"N"
6162;"15675";-51,16755700000000000;-30,06090100000000000;"N"
4208;"15676";-51,12929700000000000;-29,99399700000000000;"N"
1025;"15677";-51,22431800000000000;-30,08711100000000000;"N"
6151;"15678";-51,22715100000000000;-30,09557800000000000;"N"
815;"15679";-51,23780300000000000;-30,10164600000000000;"N"
4355;"15680";-51,11582000000000000;-30,20452200000000000;"N"
4354;"15681";-51,11581600000000000;-30,20464300000000000;"N"
5962;"15682";-51,20469800000000000;-30,12979500000000000;"N"
1085;"15683";-51,20324800000000000;-30,13116100000000000;"N"
2480;"15684";-51,16249500000000000;-30,11310300000000000;"N"
661;"15687";-51,22812300000000000;-30,13915400000000000;"N"
1623;"15688";-51,22271700000000000;-30,03365800000000000;"N"
6163;"15689";-51,22007800000000000;-30,15362300000000000;"N"
993;"15693";-51,22819700000000000;-30,09682900000000000;"N"
6164;"15692";-51,18836000000000000;-30,03200000000000000;"N"
5017;"15694";-51,11364800000000000;-29,98182700000000000;"N"
2960;"15698";-51,17500600000000000;-30,02263400000000000;"N"
206;"15709";-51,17391300000000000;-30,20967600000000000;"N"
1192;"15710";-51,18481300000000000;-30,11730400000000000;"N"
695;"15711";-51,21899800000000000;-30,13521300000000000;"N"
3443;"15713";-51,13282700000000000;-30,02944700000000000;"N"
1676;"15715";-51,21493900000000000;-30,07691000000000000;"N"
1675;"15716";-51,21500200000000000;-30,07705300000000000;"N"
1397;"15717";-51,21665300000000000;-30,07825900000000000;"N"
1398;"15718";-51,21664400000000000;-30,07815800000000000;"N"
1396;"15719";-51,21834000000000000;-30,07941500000000000;"N"
1395;"15720";-51,21836100000000000;-30,07953300000000000;"N"
1392;"15723";-51,22053500000000000;-30,08119100000000000;"N"
1034;"15724";-51,22248600000000000;-30,08252400000000000;"N"
1035;"15725";-51,22215700000000000;-30,08238500000000000;"N"
1029;"15726";-51,22352700000000000;-30,08329400000000000;"N"
1030;"15727";-51,22350300000000000;-30,08337200000000000;"N"
1028;"15728";-51,22437600000000000;-30,08401700000000000;"N"
1016;"15729";-51,22500400000000000;-30,08437500000000000;"N"
1014;"15730";-51,22605200000000000;-30,08525400000000000;"N"
5177;"15731";-51,24776400000000000;-30,09683100000000000;"N"
903;"15732";-51,22996500000000000;-30,11047600000000000;"N"
6165;"15733";-51,16896200000000000;-30,01586600000000000;"N"
3807;"15735";-51,17060800000000000;-30,01037400000000000;"N"
5568;"15737";-51,11476500000000000;-29,97475600000000000;"N"
5567;"15738";-51,11486700000000000;-29,97437200000000000;"N"
24;"15740";-51,22630000000000000;-30,15773500000000000;"N"
928;"15742";-51,23120900000000000;-30,10078800000000000;"N"
3492;"15747";-51,12283700000000000;-30,01731700000000000;"N"
5457;"15744";-51,20511000000000000;-30,10443000000000000;"N"
3503;"15748";-51,12204900000000000;-30,01745200000000000;"N"
3502;"15749";-51,12204700000000000;-30,01752500000000000;"N"
4086;"15750";-51,14819600000000000;-29,99783200000000000;"N"
3700;"15751";-51,19145200000000000;-29,98636900000000000;"N"
1609;"15752";-51,21827700000000000;-30,04554900000000000;"N"
5755;"15757";-51,24667700000000000;-30,08220200000000000;"N"
5757;"15758";-51,24680300000000000;-30,08269500000000000;"N"
999;"15763";-51,22868200000000000;-30,09413800000000000;"N"
6166;"15762";-51,11937400000000000;-30,02579600000000000;"N"
5285;"15765";-51,23084500000000000;-30,02824300000000000;"N"
6167;"15768";-51,15085100000000000;-30,17055500000000000;"N"
1522;"15770";-51,23902800000000000;-30,03184300000000000;"N"
5239;"15771";-51,22270800000000000;-30,03002800000000000;"N"
1632;"15772";-51,21880300000000000;-30,03311800000000000;"N"
6168;"15778";-51,11390400000000000;-30,02045800000000000;"N"
6169;"15779";-51,11390500000000000;-30,02148200000000000;"N"
6172;"15784";-51,11581600000000000;-30,01982300000000000;"N"
6173;"15783";-51,11526300000000000;-30,01991200000000000;"N"
973;"15786";-51,22271400000000000;-30,10532400000000000;"N"
974;"15787";-51,22260900000000000;-30,10540400000000000;"N"
957;"15788";-51,22234300000000000;-30,10666400000000000;"N"
958;"15789";-51,22220800000000000;-30,10683900000000000;"N"
968;"15790";-51,21991200000000000;-30,10925700000000000;"N"
967;"15791";-51,21955300000000000;-30,10982100000000000;"N"
961;"15792";-51,21859600000000000;-30,11084800000000000;"N"
964;"15793";-51,21840900000000000;-30,11118200000000000;"N"
1196;"15794";-51,21543400000000000;-30,11244000000000000;"N"
1197;"15795";-51,21468600000000000;-30,11238700000000000;"N"
978;"15796";-51,22344500000000000;-30,10222500000000000;"N"
5828;"15797";-51,14065700000000000;-30,16023300000000000;"N"
5032;"15799";-51,13932900000000000;-30,16249100000000000;"N"
3265;"15800";-51,14208200000000000;-30,04394400000000000;"N"
2545;"15801";-51,14071700000000000;-30,09855900000000000;"N"
2546;"15802";-51,14066300000000000;-30,09861500000000000;"N"
839;"15803";-51,24355700000000000;-30,09392500000000000;"N"
307;"15808";-51,16716800000000000;-30,15628500000000000;"N"
1551;"15809";-51,22756100000000000;-30,04305900000000000;"N"
36;"15810";-51,22056300000000000;-30,16082800000000000;"N"
2440;"15813";-51,17503100000000000;-30,10953100000000000;"N"
2813;"15812";-51,15556300000000000;-30,06325700000000000;"N"
2437;"15815";-51,17684200000000000;-30,11249900000000000;"N"
2438;"15816";-51,17554500000000000;-30,11026200000000000;"N"
3127;"15817";-51,15541500000000000;-30,01694500000000000;"N"
5665;"15819";-51,23682900000000000;-30,03988800000000000;"N"
5490;"15820";-51,22710400000000000;-30,03831400000000000;"N"
1581;"15821";-51,22645600000000000;-30,03769300000000000;"N"
3603;"15823";-51,19223400000000000;-30,00856300000000000;"N"
2287;"15824";-51,18403500000000000;-30,03945000000000000;"N"
2207;"15825";-51,20721800000000000;-30,02823400000000000;"N"
6174;"15828";-51,15747800000000000;-30,05824300000000000;"N"
2804;"15829";-51,15741600000000000;-30,05818900000000000;"N"
5539;"15831";-51,20721800000000000;-30,05185300000000000;"N"
995;"15832";-51,22685000000000000;-30,09599100000000000;"N"
994;"15833";-51,22660600000000000;-30,09588500000000000;"N"
6175;"15834";-51,23680300000000000;-30,09834500000000000;"N"
6176;"15835";-51,21254900000000000;-30,12097400000000000;"N"
2161;"15839";-51,20402200000000000;-30,03722900000000000;"N"
3264;"15842";-51,14213100000000000;-30,04385200000000000;"N"
278;"15843";-51,18300800000000000;-30,15629400000000000;"N"
350;"15844";-51,14186000000000000;-30,18040300000000000;"N"
2127;"15845";-51,20719900000000000;-30,04443600000000000;"N"
2078;"15847";-51,21210200000000000;-30,04735300000000000;"N"
1543;"15848";-51,22873300000000000;-30,04797700000000000;"N"
1544;"15852";-51,22711100000000000;-30,04810900000000000;"N"
1548;"15853";-51,22497900000000000;-30,04827700000000000;"N"
1589;"15854";-51,22366400000000000;-30,04783800000000000;"N"
1606;"15855";-51,21718100000000000;-30,04823800000000000;"N"
1607;"15856";-51,21684000000000000;-30,04765000000000000;"N"
2067;"15857";-51,21458500000000000;-30,04791200000000000;"N"
2081;"15858";-51,21110600000000000;-30,04608600000000000;"N"
2126;"15859";-51,20801000000000000;-30,04427500000000000;"N"
2145;"15860";-51,20091600000000000;-30,04360300000000000;"N"
2146;"15861";-51,20051100000000000;-30,04315300000000000;"N"
2236;"15862";-51,19869500000000000;-30,04479000000000000;"N"
2231;"15863";-51,19917000000000000;-30,04512400000000000;"N"
5179;"15864";-51,19687900000000000;-30,04739300000000000;"N"
2237;"15868";-51,19591300000000000;-30,04879000000000000;"N"
2039;"15877";-51,18889900000000000;-30,05521700000000000;"N"
2233;"15867";-51,19670300000000000;-30,04866000000000000;"N"
6037;"15870";-51,19418800000000000;-30,05125000000000000;"N"
2006;"15871";-51,19334900000000000;-30,05242900000000000;"N"
2003;"15876";-51,19524100000000000;-30,05075000000000000;"N"
2036;"15873";-51,19123500000000000;-30,05407600000000000;"N"
2035;"15874";-51,19101500000000000;-30,05478600000000000;"N"
2005;"15875";-51,19340900000000000;-30,05322800000000000;"N"
2038;"15878";-51,18780000000000000;-30,05636600000000000;"N"
2049;"15879";-51,18695700000000000;-30,05616600000000000;"N"
6020;"15880";-51,18207300000000000;-30,05849500000000000;"N"
2697;"15881";-51,17909700000000000;-30,05855300000000000;"N"
2698;"15884";-51,17687300000000000;-30,05823400000000000;"N"
2694;"15883";-51,18003600000000000;-30,05924900000000000;"N"
3153;"15885";-51,15085600000000000;-30,06354100000000000;"N"
3154;"15886";-51,15039400000000000;-30,06300400000000000;"N"
2820;"15892";-51,15321300000000000;-30,05806500000000000;"N"
2821;"15890";-51,15231400000000000;-30,05969300000000000;"N"
6120;"15891";-51,15226000000000000;-30,05885000000000000;"N"
2809;"15893";-51,15505300000000000;-30,05774500000000000;"N"
2822;"15894";-51,15875900000000000;-30,05625700000000000;"N"
2795;"15895";-51,16104500000000000;-30,05601500000000000;"N"
2790;"15897";-51,16433300000000000;-30,05599200000000000;"N"
2791;"15898";-51,16472800000000000;-30,05546400000000000;"N"
2789;"15899";-51,16599100000000000;-30,05598800000000000;"N"
2726;"15900";-51,16852400000000000;-30,05597200000000000;"N"
5728;"15901";-51,16878000000000000;-30,05544100000000000;"N"
6026;"15902";-51,16960100000000000;-30,05595800000000000;"N"
2725;"15903";-51,17051700000000000;-30,05543000000000000;"N"
6036;"15904";-51,17314100000000000;-30,05602200000000000;"N"
5752;"15905";-51,17383600000000000;-30,05632400000000000;"N"
1243;"15906";-51,21480600000000000;-30,08496700000000000;"N"
1234;"15908";-51,21548500000000000;-30,08611300000000000;"N"
1233;"15909";-51,21587500000000000;-30,08653600000000000;"N"
1040;"15910";-51,21666100000000000;-30,08767900000000000;"N"
1039;"15911";-51,21734200000000000;-30,08827900000000000;"N"
1036;"15913";-51,21888900000000000;-30,09000200000000000;"N"
1022;"15914";-51,21918600000000000;-30,09019900000000000;"N"
1020;"15917";-51,22158900000000000;-30,09167600000000000;"N"
1021;"15916";-51,22083100000000000;-30,09146700000000000;"N"
1019;"15918";-51,22240600000000000;-30,09231200000000000;"N"
1018;"15921";-51,22358600000000000;-30,09317400000000000;"N"
1017;"15920";-51,22336900000000000;-30,09309300000000000;"N"
998;"15922";-51,22528900000000000;-30,09483900000000000;"N"
997;"15923";-51,22508900000000000;-30,09480900000000000;"N"
1199;"15924";-51,21345700000000000;-30,11292200000000000;"N"
697;"15925";-51,21806500000000000;-30,13220200000000000;"N"
713;"15926";-51,21838800000000000;-30,13013100000000000;"N"
712;"15927";-51,21826100000000000;-30,13024900000000000;"N"
717;"15928";-51,21876600000000000;-30,12883100000000000;"N"
711;"15929";-51,21965500000000000;-30,12737800000000000;"N"
5441;"15930";-51,21993600000000000;-30,12709500000000000;"N"
718;"15931";-51,22052100000000000;-30,12419900000000000;"N"
710;"15932";-51,22059200000000000;-30,12424200000000000;"N"
724;"15933";-51,22147700000000000;-30,12273500000000000;"N"
723;"15934";-51,22148800000000000;-30,12261500000000000;"N"
722;"15935";-51,22341600000000000;-30,12073000000000000;"N"
719;"15936";-51,22384200000000000;-30,12043400000000000;"N"
925;"15937";-51,23068500000000000;-30,10286200000000000;"N"
924;"15938";-51,23017500000000000;-30,10417100000000000;"N"
931;"15939";-51,23152900000000000;-30,09858400000000000;"N"
3778;"15940";-51,17691800000000000;-30,00840300000000000;"N"
3814;"15941";-51,17243100000000000;-30,00812400000000000;"N"
5471;"15944";-51,15206900000000000;-30,01036700000000000;"N"
3804;"15943";-51,17136300000000000;-30,00924200000000000;"N"
